F3F3F3F3F3F3F3F3F3F3F3F3	RSSI		22222222222222222222	Temperature		666666666666666666666	Sensor1	Sensor2		F8F8F8F8F8F8F8F8F8F8F8F8	RSSI		F1F1F1F1F1F1F1F1F1F1F1F1	RSSI		444444444444444444444	Temperature	Sensor2		A2A2A2A2A2A2A2A2A2A2A2A2	RSSI		33333333333333333333	Sensor1		555555555555555555555	Sensor1		110110110110110110110	Temperature		
Reader Antennas:	Ant:1	Ant:2	Ant:3	Ant:4	
19:10:40,037	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1449.09274193548	1411.29032258064	21.145	
19:10:45,718	-69	21.145	234.248046875	778	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:10:51,546	0	20.966	235.05859375	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:10:55,423	0	-1000	228.57421875	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:11:02,277	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1455.39314516129	1404.98991935484	21.145	
19:11:07,976	-69	20.966	260.185546875	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:11:13,820	0	21.145	269.912109375	1023	-60	-57	20.966	27	0	-1000	-1000	-1000	
19:11:17,736	0	-1000	240.732421875	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:11:24,602	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1442.79233870968	1417.59072580645	20.966	
19:11:30,285	-68	20.966	252.890625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:11:36,132	0	20.966	210.7421875	1023	-59	-57	20.966	0	0	-1000	-1000	-1000	
19:11:39,850	0	-1000	228.57421875	943	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:11:46,717	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1449.09274193548	1417.59072580645	21.145	
19:11:52,431	-69	21.145	239.111328125	934	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:11:58,341	0	20.966	229.384765625	746	-58	-57	20.786	21	0	-1000	-1000	-1000	
19:12:02,032	0	-1000	268.291015625	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:12:09,221	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1461.6935483871	1417.59072580645	21.325	
19:12:14,902	-69	20.966	221.279296875	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:12:20,721	0	21.145	201.015625	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:12:24,430	0	-1000	290.17578125	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:12:31,217	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1442.79233870968	1411.29032258064	21.145	
19:12:36,900	-69	21.145	246.40625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:12:42,953	0	21.145	196.962890625	1023	-60	-57	20.966	0	0	-1000	-1000	-1000	
19:12:46,645	0	-1000	233.4375	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:12:53,655	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1436.49193548387	1417.59072580645	21.145	
19:12:59,311	-69	20.966	235.05859375	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:13:05,374	0	21.145	248.837890625	1023	-58	-57	20.966	0	0	-1000	-1000	-1000	
19:13:09,100	0	-1000	249.6484375	734	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:13:16,300	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1449.09274193548	1411.29032258064	21.145	
19:13:21,998	-69	20.966	248.837890625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:13:27,889	0	21.145	225.33203125	1023	-60	-57	20.786	34	0	-1000	-1000	-1000	
19:13:31,673	0	-1000	278.017578125	1019	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:13:38,427	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1449.09274193548	1417.59072580645	21.325	
19:13:44,140	-68	20.966	256.943359375	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:13:50,033	0	20.966	244.78515625	1023	-60	-57	20.786	0	0	-1000	-1000	-1000	
19:13:53,722	0	-1000	231.005859375	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:14:00,717	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1442.79233870968	1417.59072580645	20.966	
19:14:06,411	-69	20.966	248.837890625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:14:12,578	0	20.966	250.458984375	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:14:16,282	0	-1000	241.54296875	755	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:14:23,198	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1442.79233870968	1411.29032258064	21.145	
19:14:28,869	-68	21.145	237.490234375	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:14:34,676	0	20.966	231.81640625	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:14:38,377	0	-1000	195.341796875	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:14:45,563	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1455.39314516129	1423.89112903226	21.145	
19:14:51,278	-69	20.966	278.017578125	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:14:57,121	0	20.966	257.75390625	1023	-60	-57	20.786	53	0	-1000	-1000	-1000	
19:15:00,849	0	-1000	236.6796875	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:15:07,827	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1449.09274193548	1423.89112903226	21.145	
19:15:13,526	-69	20.966	242.353515625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:15:19,322	0	21.145	273.154296875	1023	-58	-57	20.786	21	0	-1000	-1000	-1000	
19:15:23,027	0	-1000	217.2265625	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:15:29,858	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1455.39314516129	1423.89112903226	21.145	
19:15:35,566	-69	20.966	252.890625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:15:41,639	0	21.145	243.1640625	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:15:45,672	0	-1000	243.1640625	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:15:52,561	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1455.39314516129	1411.29032258064	20.966	
19:15:58,272	-69	21.145	222.900390625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:16:04,289	0	21.145	242.353515625	1023	-59	-57	20.606	0	0	-1000	-1000	-1000	
19:16:08,209	0	-1000	221.279296875	1005	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:16:15,022	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1455.39314516129	1417.59072580645	20.966	
19:16:20,770	-68	20.966	220.46875	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:16:26,694	0	21.145	243.974609375	1023	-59	-57	20.786	11	0	-1000	-1000	-1000	
19:16:30,430	0	-1000	283.69140625	1023	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:16:37,181	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1442.79233870968	1411.29032258064	21.145	
19:16:42,862	-68	20.966	244.78515625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:16:48,721	0	20.966	269.1015625	1023	-60	-57	20.786	0	0	-1000	-1000	-1000	
19:16:52,422	0	-1000	244.78515625	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:16:59,594	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1436.49193548387	1411.29032258064	21.145	
19:17:05,277	-68	20.966	279.638671875	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:17:11,330	0	20.966	267.48046875	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:17:15,028	0	-1000	225.33203125	957	0	0	-1000	-1000	-44	-1000	-1000	-1000	
19:17:22,048	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1449.09274193548	1404.98991935484	21.145	
19:17:27,858	-69	20.966	263.427734375	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:19:22,345	0	21.145	237.490234375	1023	-60	-57	20.966	0	0	-1000	-1000	-1000	
19:19:26,115	0	-1000	267.48046875	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:19:32,962	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1467.9939516129	1417.59072580645	20.966	
19:19:38,597	-68	21.145	245.595703125	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:19:44,279	0	21.145	235.869140625	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:19:47,938	0	-1000	210.7421875	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:19:54,805	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1474.29435483871	1404.98991935484	20.966	
19:20:00,474	-69	21.145	229.384765625	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:20:06,271	0	20.966	226.142578125	1023	-59	-57	20.786	0	0	-1000	-1000	-1000	
19:20:09,942	0	-1000	220.46875	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:20:16,820	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1442.79233870968	1411.29032258064	20.966	
19:20:22,483	-68	20.966	236.6796875	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:20:28,164	0	20.966	217.2265625	1023	-59	-57	20.786	15	0	-1000	-1000	-1000	
19:20:31,846	0	-1000	234.248046875	1023	0	0	-1000	-1000	-43	-1000	-1000	-1000	
19:20:38,841	0	-1000	-1000	-1000	0	0	-1000	-1000	0	1474.29435483871	1417.59072580645	20.786	
19:20:44,967	-68	20.966	245.595703125	1023	0	0	-1000	-1000	0	-1000	-1000	-1000	
19:20:50,843	0	20.966	222.08984375	1023	-60	-57	20.966	0	0	-1000	-1000	-1000	
